,9,2,5,1,7
9,,1.4761051535059635,0.8997761452699431,1.6832331328616568,1.3693510265214206
2,1.4761051535059635,,1.3772070893839368,1.844868585448519,1.612079808394816
5,0.8997761452699431,1.3772070893839368,,1.514501604229254,1.4725412450567505
1,1.6832331328616568,1.844868585448519,1.514501604229254,,1.8437571694647112
7,1.3693510265214206,1.612079808394816,1.4725412450567505,1.8437571694647112,
