,9,2,5,1,7
9,,1.3956404804140587,0.9836064116264549,1.7162550999899884,1.4515495380465193
2,1.3956404804140587,,1.3304294105905785,1.8912153590171166,1.7343664279036828
5,0.9836064116264549,1.3304294105905785,,1.4616736082288693,1.5354835303935115
1,1.7162550999899884,1.8912153590171166,1.4616736082288693,,1.8646220865900003
7,1.4515495380465193,1.7343664279036828,1.5354835303935115,1.8646220865900003,
