,9,2,5,1,7
9,,1.2936417815832137,0.8107826737166588,1.5788284993058899,1.315683247523985
2,1.2936417815832137,,1.2303943310914653,1.7386632113918858,1.7328301638285513
5,0.8107826737166588,1.2303943310914653,,1.180047028420828,1.563364322139783
1,1.5788284993058899,1.7386632113918858,1.180047028420828,,1.8676180786512475
7,1.315683247523985,1.7328301638285513,1.563364322139783,1.8676180786512475,
