,9,2,5,1,7
9,,1.3857608458828752,0.8822982203958412,1.5756611250839372,1.494569361940536
2,1.3857608458828752,,1.2519870521212073,1.683341031358656,1.7688942735228381
5,0.8822982203958412,1.2519870521212073,,1.3493001447059148,1.6633201988982875
1,1.5756611250839372,1.683341031358656,1.3493001447059148,,1.8830585694963586
7,1.494569361940536,1.7688942735228381,1.6633201988982875,1.8830585694963586,
