,9,2,5,1,7
9,,1.334653394029607,1.0682818694089393,1.6900819253591617,1.4184312763303835
2,1.334653394029607,,1.1813581452503767,1.7605211950418718,1.7528424321450737
5,1.0682818694089393,1.1813581452503767,,1.293334946862294,1.6195416465447057
1,1.6900819253591617,1.7605211950418718,1.293334946862294,,1.8574402699347927
7,1.4184312763303835,1.7528424321450737,1.6195416465447057,1.8574402699347927,
