,9,2,5,1,7
9,,1.1429337516996076,0.9041903807349758,1.2721147635484678,1.1427352293106288
2,1.1429337516996076,,1.0656331112517248,1.3062754328058734,1.2912480724610567
5,0.9041903807349758,1.0656331112517248,,1.1422051396203756,1.22891793553837
1,1.2721147635484678,1.3062754328058734,1.1422051396203756,,1.3526059454510462
7,1.1427352293106288,1.2912480724610567,1.22891793553837,1.3526059454510462,
