,9,2,5,1,7
9,,1.1345698410702942,0.7460144689366726,1.3736075726234485,1.6964225045936348
2,1.1345698410702942,,1.0479561802177688,1.5275041206299889,1.8565228365728241
5,0.7460144689366726,1.0479561802177688,,1.1426402953209522,1.728956784523231
1,1.3736075726234485,1.5275041206299889,1.1426402953209522,,1.8656154273287555
7,1.6964225045936348,1.8565228365728241,1.728956784523231,1.8656154273287555,
