,9,2,5,1,7
9,,1.1622807221141072,1.0349868215140692,1.3210556266696458,1.1940161958477404
2,1.1622807221141072,,1.0357959850734018,1.3300800434541824,1.3042150308556384
5,1.0349868215140692,1.0357959850734018,,1.1498576016913264,1.2264917957449482
1,1.3210556266696458,1.3300800434541824,1.1498576016913264,,1.3652100745020113
7,1.1940161958477404,1.3042150308556384,1.2264917957449482,1.3652100745020113,
