,9,2,5,1,7
9,,1.4053336619921906,1.0227004179860668,1.7149509343832159,1.424776142631662
2,1.4053336619921906,,1.280848468410965,1.826789532093568,1.7338864842864288
5,1.0227004179860668,1.280848468410965,,1.3826722910445963,1.5988528745915374
1,1.7149509343832159,1.826789532093568,1.3826722910445963,,1.8870127588989767
7,1.424776142631662,1.7338864842864288,1.5988528745915374,1.8870127588989767,
