,9,2,5,1,7
9,,1.1813722869671772,0.991769333880845,1.310059197131942,1.2048026967294352
2,1.1813722869671772,,1.1534424175443603,1.375214659250372,1.3169534645930672
5,0.991769333880845,1.1534424175443603,,1.2089969430188272,1.239146290957412
1,1.310059197131942,1.375214659250372,1.2089969430188272,,1.3655116574346775
7,1.2048026967294352,1.3169534645930672,1.239146290957412,1.3655116574346775,
