,9,2,5,1,7
9,,1.1268063939563675,0.805768881813258,1.1441889558375913,1.1844187915587219
2,1.1268063939563675,,1.0491544786379574,1.2558444615572675,1.3339814107951011
5,0.805768881813258,1.0491544786379574,,1.0968416115542023,1.2447913285407344
1,1.1441889558375913,1.2558444615572675,1.0968416115542023,,1.3539923436059027
7,1.1844187915587219,1.3339814107951011,1.2447913285407344,1.3539923436059027,
