,9,2,5,1,7
9,,1.2149506794540934,0.9485653089112753,1.2973947482788948,1.170192730502724
2,1.2149506794540934,,1.173544668678588,1.3582593954942919,1.2696770488572344
5,0.9485653089112753,1.173544668678588,,1.2306508864130614,1.21348310456172
1,1.2973947482788948,1.3582593954942919,1.2306508864130614,,1.3578502014083553
7,1.170192730502724,1.2696770488572344,1.21348310456172,1.3578502014083553,
