,9,2,5,1,7
9,,1.137383744205628,0.9004347137447882,1.2565144246310465,1.1470323655084824
2,1.137383744205628,,1.1092314145801432,1.3185837900535127,1.3163700710015216
5,0.9004347137447882,1.1092314145801432,,1.086299695489614,1.2503456810577558
1,1.2565144246310465,1.3185837900535127,1.086299695489614,,1.366608238908008
7,1.1470323655084824,1.3163700710015216,1.2503456810577558,1.366608238908008,
